base_dataset,label,extended_only,thermodynamic_features_PROPER,thermodynamic_features_fine_beta_FINER_PROPER,state_and_edge_entropies,state_and_edge_entropies_fine_alpha,baseline_state_and_edge,thermodynamic_features_PROPER+extended ,thermodynamic_features_fine_beta_FINER_PROPER+extended ,state_and_edge_entropies+extended ,state_and_edge_entropies_fine_alpha+extended ,baseline_state_and_edge+extended ,thermodynamic_features_PROPER+extended +baseline_state_and_edge,thermodynamic_features_fine_beta_FINER_PROPER+extended +baseline_state_and_edge,state_and_edge_entropies+extended +baseline_state_and_edge,state_and_edge_entropies_fine_alpha+extended +baseline_state_and_edge
Cognitive_load_fixations_0.02,effort_label,0.3750909566879272,0.553064227104187,0.5564923286437988,0.6095386743545532,0.593010425567627,0.6251904964447021,0.4565401077270508,0.4381411671638489,0.3393025994300842,0.3139334917068481,0.3710692524909973,0.4564282894134521,0.4367828369140625,0.3392762541770935,0.3139334917068481
Cognitive_load_fixations_0.02,frustration_label,-0.2566213607788086,0.3811274170875549,0.1418002843856811,0.3458184003829956,0.3692147135734558,0.3350037336349487,-0.0454779863357543,-0.0980298519134521,-0.2776107788085937,-0.2481367588043213,-0.2741477489471435,-0.0095634460449218,-0.1189378499984741,-0.2776107788085937,-0.2481367588043213
Cognitive_load_fixations_0.02,mental_label,0.5688927173614502,0.7438719868659973,0.7436459064483643,0.7461246252059937,0.7292227745056152,0.7775938510894775,0.6078097820281982,0.5968509912490845,0.5617998242378235,0.5689425468444824,0.5898023843765259,0.6054256558418274,0.6243380904197693,0.562599778175354,0.5689425468444824
Cognitive_load_fixations_0.02,performance_label,-0.1102313995361328,-0.1496111154556274,0.1143625378608703,0.2623426914215088,0.2420192956924438,0.0953333973884582,-0.0330736637115478,-0.2007542848587036,0.1328378915786743,0.0124722123146057,0.0637402534484863,-0.0333831310272216,-0.2603921890258789,0.1344403624534607,0.0124722123146057
Cognitive_load_fixations_0.02,physical_label,-0.6368027925491333,-0.1445304155349731,-0.2387013435363769,-0.1797962188720703,-0.0643476247787475,-0.1477264165878296,-0.2277036905288696,-0.6022487878799438,-0.2078924179077148,-0.2803641557693481,-0.3362185955047607,-0.1416562795639038,-0.5525431632995605,-0.2160887718200683,-0.2803641557693481
Cognitive_load_fixations_0.02,temporal_label,-0.273551344871521,-0.1688766479492187,-0.3009971380233764,-0.1146824359893798,0.041109025478363,-0.1341496706008911,0.0267453789710998,-0.1439138650894165,-0.1863175630569458,-0.1066286563873291,-0.2253499031066894,0.0088084936141967,-0.1454733610153198,-0.1864335536956787,-0.1066286563873291
Emotions_fixations_0.02,Disgust_label,-0.1901459693908691,0.0772231817245483,0.149145245552063,0.1534859538078308,0.1636219620704651,0.0339285731315612,-0.0147829055786132,-0.1062575578689575,-0.1308090686798095,-0.0778977870941162,-0.1140549182891845,-0.0113157033920288,-0.069570779800415,-0.1541287899017334,-0.0778977870941162
Emotions_fixations_0.02,Sadness_label,0.0890881419181823,0.1188717484474182,0.2245389223098755,0.1575825214385986,0.1534150242805481,0.2834182977676391,0.0802043676376342,0.1078883409500122,0.0694502592086792,0.2021364569664001,0.1169140338897705,0.1085007786750793,0.0703487992286682,0.0754309892654419,0.2021364569664001
Emotions_fixations_0.02,Tenderness_label,-0.1049293279647827,-0.2860827445983886,-0.3033387660980224,-0.1515830755233764,-0.2208250761032104,-0.0727190971374511,-0.0205475091934204,-0.1738539934158325,-0.1545754671096801,-0.2787728309631347,-0.0866076946258544,-0.0571146011352539,-0.1551347970962524,-0.1523287296295166,-0.2787728309631347
